#,Date-Time (PST/PDT),Ch: 1 - Differential Pressure   (psi),Ch: 2 - Absolute Pressure   (psi),Ch: 3 - Temperature   (°F ),Water Level   (ft),Barometric Pressure   (psi)
355,05/16/2022 03:31:40,0.1885,11.8394,44.94,0.7414,11.6509
356,05/16/2022 03:46:40,0.1868,11.8361,44.76,0.7375,11.6493
357,05/16/2022 04:01:40,0.1865,11.8358,44.58,0.7368,11.6493
358,05/16/2022 04:16:40,0.1810,11.8288,44.40,0.7241,11.6478
359,05/16/2022 04:31:40,0.1856,11.8307,44.22,0.7348,11.6451
360,05/16/2022 04:46:40,0.1888,11.8340,44.03,0.7421,11.6452
361,05/16/2022 05:01:40,0.1864,11.8322,43.85,0.7366,11.6458
362,05/16/2022 05:16:40,0.1882,11.8348,43.67,0.7406,11.6467
363,05/16/2022 05:31:40,0.1866,11.8342,43.30,0.7371,11.6475
364,05/16/2022 05:46:40,0.1860,11.8338,43.12,0.7356,11.6478
365,05/16/2022 06:01:40,0.1857,11.8335,42.93,0.7348,11.6478
366,05/16/2022 06:16:40,0.1840,11.8332,42.75,0.7311,11.6491
367,05/16/2022 06:31:40,0.1859,11.8350,42.57,0.7354,11.6491
368,05/16/2022 06:46:40,0.1840,11.8314,42.20,0.7310,11.6474
369,05/16/2022 07:01:40,0.1887,11.8369,42.01,0.7418,11.6483
370,05/16/2022 07:16:40,0.1863,11.8351,41.83,0.7363,11.6489
371,05/16/2022 07:31:40,0.1861,11.8370,41.64,0.7359,11.6509
372,05/16/2022 07:46:40,0.1861,11.8352,41.46,0.7358,11.6491
373,05/16/2022 08:01:40,0.1864,11.8359,41.46,0.7365,11.6496
374,05/16/2022 08:16:40,0.1844,11.8327,41.27,0.7319,11.6483
375,05/16/2022 08:31:40,0.1811,11.8301,41.46,0.7242,11.6490
376,05/16/2022 08:46:40,0.1844,11.8337,41.46,0.7320,11.6493
377,05/16/2022 09:01:40,0.1818,11.8311,41.64,0.7260,11.6493
378,05/16/2022 09:16:40,0.1857,11.8329,41.83,0.7349,11.6473
379,05/16/2022 09:31:40,0.1838,11.8318,42.01,0.7306,11.6480
380,05/16/2022 09:46:40,0.1837,11.8295,42.38,0.7304,11.6458
381,05/16/2022 10:01:40,0.1853,11.8309,42.75,0.7340,11.6457
382,05/16/2022 10:16:40,0.1873,11.8320,43.30,0.7387,11.6446
383,05/16/2022 10:31:40,0.1877,11.8337,43.85,0.7397,11.6460
384,05/16/2022 10:46:40,0.1847,11.8299,44.58,0.7326,11.6452
385,05/16/2022 11:01:40,0.1873,11.8327,45.31,0.7387,11.6454
386,05/16/2022 11:16:40,0.1833,11.8281,46.03,0.7296,11.6448
387,05/16/2022 11:31:40,0.1890,11.8309,46.75,0.7427,11.6419
388,05/16/2022 11:46:40,0.1846,11.8264,47.47,0.7326,11.6417
389,05/16/2022 12:01:40,0.1872,11.8281,48.00,0.7386,11.6409
390,05/16/2022 12:16:40,0.1847,11.8239,48.89,0.7328,11.6391
391,05/16/2022 12:31:40,0.1863,11.8234,49.43,0.7364,11.6371
392,05/16/2022 12:46:40,0.1902,11.8262,50.14,0.7455,11.6359
393,05/16/2022 13:01:40,0.1898,11.8260,50.84,0.7445,11.6362
394,05/16/2022 13:16:40,0.1919,11.8273,51.55,0.7495,11.6354
395,05/16/2022 13:31:40,0.1904,11.8224,52.07,0.7459,11.6320
396,05/16/2022 13:46:40,0.1920,11.8259,52.78,0.7497,11.6339
397,05/16/2022 14:01:40,0.1890,11.8221,53.48,0.7429,11.6330
398,05/16/2022 14:16:40,0.1867,11.8190,53.82,0.7375,11.6323
399,05/16/2022 14:31:40,0.1935,11.8248,54.17,0.7533,11.6313
400,05/16/2022 14:46:40,0.1874,11.8174,54.52,0.7391,11.6300
401,05/16/2022 15:01:40,0.1926,11.8244,54.70,0.7512,11.6317
402,05/16/2022 15:16:40,0.1921,11.8261,54.87,0.7500,11.6341
403,05/16/2022 15:31:40,0.1930,11.8276,54.87,0.7520,11.6346
404,05/16/2022 15:46:40,0.1937,11.8298,54.87,0.7538,11.6361
405,05/16/2022 16:01:40,0.1914,11.8288,54.70,0.7483,11.6374
406,05/16/2022 16:16:40,0.1931,11.8302,54.70,0.7524,11.6371
407,05/16/2022 16:31:40,0.1934,11.8307,54.52,0.7530,11.6372
408,05/16/2022 16:46:40,0.1896,11.8289,54.35,0.7441,11.6393
409,05/16/2022 17:01:40,0.1886,11.8263,54.17,0.7420,11.6377
410,05/16/2022 17:16:40,0.1905,11.8275,54.00,0.7463,11.6370
411,05/16/2022 17:31:40,0.1891,11.8257,53.82,0.7431,11.6365
412,05/16/2022 17:46:40,0.1881,11.8246,53.65,0.7407,11.6365
413,05/16/2022 18:01:40,0.1869,11.8235,53.48,0.7379,11.6367
414,05/16/2022 18:16:40,0.1909,11.8280,53.13,0.7473,11.6371
415,05/16/2022 18:31:40,0.1896,11.8274,52.78,0.7441,11.6378
416,05/16/2022 18:46:40,0.1908,11.8282,52.43,0.7469,11.6374
417,05/16/2022 19:01:40,0.1902,11.8276,52.07,0.7454,11.6374
418,05/16/2022 19:16:40,0.1884,11.8276,51.72,0.7413,11.6393
419,05/16/2022 19:31:40,0.1901,11.8307,51.37,0.7452,11.6406
420,05/16/2022 19:46:40,0.1905,11.8322,51.02,0.7461,11.6417
421,05/16/2022 20:01:40,0.1916,11.8352,50.67,0.7487,11.6436
422,05/16/2022 20:16:40,0.1884,11.8335,50.14,0.7414,11.6451
423,05/16/2022 20:31:40,0.1890,11.8351,49.78,0.7426,11.6461
424,05/16/2022 20:46:40,0.1883,11.8344,49.43,0.7411,11.6461
425,05/16/2022 21:01:40,0.1877,11.8364,48.89,0.7396,11.6487
426,05/16/2022 21:16:40,0.1898,11.8409,48.54,0.7446,11.6510
427,05/16/2022 21:31:40,0.1904,11.8431,48.18,0.7458,11.6528
428,05/16/2022 21:46:40,0.1859,11.8403,47.82,0.7355,11.6544
429,05/16/2022 22:01:40,0.1891,11.8444,47.29,0.7428,11.6554
430,05/16/2022 22:16:40,0.1868,11.8430,46.93,0.7375,11.6562
431,05/16/2022 22:31:40,0.1870,11.8431,46.57,0.7380,11.6561
432,05/16/2022 22:46:40,0.1886,11.8461,46.21,0.7416,11.6576
433,05/16/2022 23:01:40,0.1864,11.8432,45.85,0.7366,11.6568
434,05/16/2022 23:16:40,0.1852,11.8426,45.49,0.7338,11.6574
435,05/16/2022 23:31:40,0.1861,11.8434,45.12,0.7359,11.6573
436,05/16/2022 23:46:40,0.1887,11.8471,44.76,0.7419,11.6584
437,05/17/2022 00:01:40,0.1873,11.8435,44.40,0.7386,11.6562
438,05/17/2022 00:16:40,0.1882,11.8458,44.03,0.7408,11.6576
439,05/17/2022 00:31:40,0.1880,11.8451,43.67,0.7403,11.6571
440,05/17/2022 00:46:40,0.1890,11.8463,43.48,0.7426,11.6573
441,05/17/2022 01:01:40,0.1864,11.8448,43.12,0.7366,11.6584
442,05/17/2022 01:16:40,0.1887,11.8471,42.75,0.7419,11.6584
443,05/17/2022 01:31:40,0.1902,11.8479,42.38,0.7454,11.6577
444,05/17/2022 01:46:40,0.1890,11.8476,42.20,0.7426,11.6586
445,05/17/2022 02:01:40,0.1872,11.8462,41.83,0.7383,11.6590
446,05/17/2022 02:16:40,0.1877,11.8473,41.64,0.7396,11.6596
447,05/17/2022 02:31:40,0.1885,11.8466,41.27,0.7414,11.6581
448,05/17/2022 02:46:40,0.1871,11.8455,41.09,0.7382,11.6584
449,05/17/2022 03:01:40,0.1889,11.8478,40.71,0.7424,11.6589
450,05/17/2022 03:16:40,0.1871,11.8471,40.34,0.7382,11.6600
451,05/17/2022 03:31:40,0.1896,11.8519,40.15,0.7439,11.6623
452,05/17/2022 03:46:40,0.1866,11.8494,39.97,0.7370,11.6628
453,05/17/2022 04:01:40,0.1899,11.8531,39.59,0.7446,11.6632
454,05/17/2022 04:16:40,0.1865,11.8498,39.40,0.7367,11.6634
455,05/17/2022 04:31:40,0.1873,11.8517,39.21,0.7386,11.6644
456,05/17/2022 04:46:40,0.1855,11.8499,39.02,0.7345,11.6644
457,05/17/2022 05:01:40,0.1874,11.8517,38.84,0.7388,11.6644
458,05/17/2022 05:16:40,0.1849,11.8503,38.46,0.7331,11.6654
459,05/17/2022 05:31:40,0.1869,11.8529,38.27,0.7378,11.6660
460,05/17/2022 05:46:40,0.1872,11.8533,38.08,0.7383,11.6661
461,05/17/2022 06:01:40,0.1879,11.8559,37.89,0.7400,11.6680
462,05/17/2022 06:16:40,0.1892,11.8585,37.70,0.7429,11.6693
463,05/17/2022 06:31:40,0.1870,11.8577,37.70,0.7379,11.6708
464,05/17/2022 06:46:40,0.1873,11.8596,37.51,0.7385,11.6723
465,05/17/2022 07:01:40,0.1885,11.8622,37.32,0.7415,11.6737
466,05/17/2022 07:16:40,0.1877,11.8622,37.32,0.7395,11.6745
467,05/17/2022 07:31:40,0.1882,11.8641,37.12,0.7407,11.6758
468,05/17/2022 07:46:40,0.1874,11.8641,37.12,0.7387,11.6767
469,05/17/2022 08:01:40,0.1892,11.8692,37.12,0.7429,11.6800
470,05/17/2022 08:16:40,0.1877,11.8707,37.12,0.7396,11.6829
471,05/17/2022 08:31:40,0.1852,11.8695,37.32,0.7337,11.6844
472,05/17/2022 08:46:40,0.1848,11.8699,37.51,0.7328,11.6851
473,05/17/2022 09:01:40,0.1860,11.8724,37.70,0.7357,11.6864
474,05/17/2022 09:16:40,0.1855,11.8724,38.08,0.7346,11.6869
475,05/17/2022 09:31:40,0.1874,11.8746,38.46,0.7389,11.6871
476,05/17/2022 09:46:40,0.1850,11.8723,38.84,0.7333,11.6873
477,05/17/2022 10:01:40,0.1887,11.8767,39.21,0.7417,11.6880
478,05/17/2022 10:16:40,0.1865,11.8744,39.97,0.7368,11.6879
479,05/17/2022 10:31:40,0.1877,11.8746,40.53,0.7394,11.6870
480,05/17/2022 10:46:40,0.1866,11.8741,41.46,0.7369,11.6876
481,05/17/2022 11:01:40,0.1881,11.8740,42.20,0.7404,11.6860
482,05/17/2022 11:16:40,0.1891,11.8750,43.12,0.7429,11.6858
483,05/17/2022 11:31:40,0.1901,11.8774,44.03,0.7451,11.6873
484,05/17/2022 11:46:40,0.1909,11.8769,44.94,0.7469,11.6860
485,05/17/2022 12:01:40,0.1886,11.8727,45.85,0.7416,11.6841
486,05/17/2022 12:16:40,0.1899,11.8736,46.75,0.7448,11.6837
487,05/17/2022 12:31:40,0.1930,11.8760,47.65,0.7520,11.6829
488,05/17/2022 12:46:40,0.1938,11.8754,48.54,0.7537,11.6816
489,05/17/2022 13:01:40,0.1912,11.8723,49.60,0.7478,11.6810
490,05/17/2022 13:16:40,0.1927,11.8739,50.49,0.7513,11.6812
491,05/17/2022 13:31:40,0.1907,11.8711,51.37,0.7466,11.6805
492,05/17/2022 13:46:40,0.1916,11.8720,52.25,0.7487,11.6805
493,05/17/2022 14:01:40,0.1926,11.8729,53.13,0.7511,11.6803
494,05/17/2022 14:16:40,0.1969,11.8765,53.82,0.7609,11.6796
495,05/17/2022 14:31:40,0.1962,11.8756,54.52,0.7595,11.6793
496,05/17/2022 14:46:40,0.1943,11.8717,55.22,0.7550,11.6774
497,05/17/2022 15:01:40,0.1920,11.8683,55.74,0.7498,11.6763
498,05/17/2022 15:16:40,0.1998,11.8760,55.91,0.7679,11.6761
499,05/17/2022 15:31:40,0.1940,11.8700,56.26,0.7544,11.6760
500,05/17/2022 15:46:40,0.1966,11.8740,56.43,0.7604,11.6774
501,05/17/2022 16:01:40,0.1969,11.8751,56.60,0.7611,11.6782
502,05/17/2022 16:16:40,0.1944,11.8721,56.60,0.7553,11.6777
503,05/17/2022 16:31:40,0.2001,11.8761,56.78,0.7686,11.6760
504,05/17/2022 16:46:40,0.1973,11.8743,56.60,0.7621,11.6770
505,05/17/2022 17:01:40,0.1953,11.8714,56.60,0.7573,11.6761
506,05/17/2022 17:16:40,0.1975,11.8743,56.60,0.7625,11.6768
507,05/17/2022 17:31:40,0.1951,11.8733,56.43,0.7570,11.6781
508,05/17/2022 17:46:40,0.1938,11.8722,56.26,0.7539,11.6784
509,05/17/2022 18:01:40,0.1955,11.8741,56.09,0.7579,11.6786
510,05/17/2022 18:16:40,0.1944,11.8756,55.74,0.7554,11.6812
511,05/17/2022 18:31:40,0.1929,11.8753,55.56,0.7520,11.6824
512,05/17/2022 18:46:40,0.1957,11.8798,55.22,0.7583,11.6841
513,05/17/2022 19:01:40,0.1923,11.8769,54.87,0.7504,11.6847
514,05/17/2022 19:16:40,0.1923,11.8814,54.52,0.7504,11.6892
515,05/17/2022 19:31:40,0.1938,11.8856,54.00,0.7540,11.6918
516,05/17/2022 19:46:40,0.1935,11.8864,53.65,0.7532,11.6929
517,05/17/2022 20:01:40,0.1915,11.8877,53.13,0.7486,11.6961
518,05/17/2022 20:16:40,0.1922,11.8904,52.60,0.7501,11.6982
519,05/17/2022 20:31:40,0.1939,11.8945,52.07,0.7540,11.7006
520,05/17/2022 20:46:40,0.1903,11.8943,51.55,0.7457,11.7040
521,05/17/2022 21:01:40,0.1915,11.8970,51.02,0.7486,11.7054
522,05/17/2022 21:16:40,0.1904,11.9001,50.31,0.7460,11.7096
523,05/17/2022 21:31:40,0.1905,11.9013,49.78,0.7461,11.7108
524,05/17/2022 21:46:40,0.1907,11.9032,49.25,0.7466,11.7125
525,05/17/2022 22:01:40,0.1931,11.9059,48.72,0.7521,11.7128
526,05/17/2022 22:16:40,0.1914,11.9064,48.18,0.7482,11.7150
527,05/17/2022 22:31:40,0.1913,11.9076,47.65,0.7480,11.7163
528,05/17/2022 22:46:40,0.1900,11.9044,47.11,0.7449,11.7144
529,05/17/2022 23:01:40,0.1919,11.9071,46.57,0.7494,11.7151
530,05/17/2022 23:16:40,0.1885,11.9042,46.21,0.7414,11.7157
531,05/17/2022 23:31:40,0.1885,11.9054,45.67,0.7415,11.7169
532,05/17/2022 23:46:40,0.1877,11.9047,45.31,0.7396,11.7170
533,05/18/2022 00:01:40,0.1933,11.9096,44.76,0.7526,11.7163
534,05/18/2022 00:16:40,0.1905,11.9075,44.40,0.7459,11.7170
535,05/18/2022 00:31:40,0.1921,11.9097,44.03,0.7498,11.7176
536,05/18/2022 00:46:40,0.1916,11.9076,43.67,0.7486,11.7160
537,05/18/2022 01:01:40,0.1915,11.9077,43.30,0.7484,11.7161
538,05/18/2022 01:16:40,0.1888,11.9033,42.93,0.7420,11.7146
539,05/18/2022 01:31:40,0.1910,11.9048,42.57,0.7472,11.7138
540,05/18/2022 01:46:40,0.1890,11.9012,42.20,0.7425,11.7122
541,05/18/2022 02:01:40,0.1900,11.9016,42.01,0.7448,11.7117
542,05/18/2022 02:16:40,0.1878,11.8973,41.64,0.7398,11.7095
543,05/18/2022 02:31:40,0.1896,11.8977,41.46,0.7440,11.7080
544,05/18/2022 02:46:40,0.1910,11.8985,41.09,0.7472,11.7074
545,05/18/2022 03:01:40,0.1918,11.8988,40.90,0.7491,11.7070
546,05/18/2022 03:16:40,0.1912,11.8982,40.53,0.7475,11.7070
547,05/18/2022 03:31:40,0.1889,11.8986,40.34,0.7424,11.7096
548,05/18/2022 03:46:40,0.1889,11.8997,40.15,0.7423,11.7108
549,05/18/2022 04:01:40,0.1902,11.9015,39.97,0.7453,11.7114
550,05/18/2022 04:16:40,0.1873,11.8983,39.78,0.7387,11.7109
551,05/18/2022 04:31:40,0.1926,11.9038,39.59,0.7508,11.7112
552,05/18/2022 04:46:40,0.1860,11.8987,39.21,0.7357,11.7127
553,05/18/2022 05:01:40,0.1902,11.9013,39.02,0.7454,11.7111
554,05/18/2022 05:16:40,0.1890,11.9010,38.84,0.7426,11.7119
555,05/18/2022 05:31:40,0.1880,11.8995,38.84,0.7402,11.7115
556,05/18/2022 05:46:40,0.1887,11.9006,38.65,0.7418,11.7119
557,05/18/2022 06:01:40,0.1898,11.9010,38.46,0.7443,11.7112
558,05/18/2022 06:16:40,0.1911,11.9036,38.27,0.7473,11.7125
559,05/18/2022 06:31:40,0.1876,11.9029,38.27,0.7392,11.7153
560,05/18/2022 06:46:40,0.1868,11.9047,38.08,0.7375,11.7179
561,05/18/2022 07:01:40,0.1876,11.9069,38.08,0.7392,11.7193
562,05/18/2022 07:16:40,0.1874,11.9047,38.08,0.7388,11.7173
563,05/18/2022 07:31:40,0.1894,11.9095,37.89,0.7435,11.7201
564,05/18/2022 07:46:40,0.1858,11.9080,37.89,0.7351,11.7222
565,05/18/2022 08:01:40,0.1890,11.9150,38.08,0.7425,11.7260
566,05/18/2022 08:16:40,0.1826,11.9109,38.27,0.7278,11.7283
567,05/18/2022 08:31:40,0.1844,11.9146,38.27,0.7319,11.7302
568,05/18/2022 08:46:40,0.1866,11.9116,38.65,0.7371,11.7250
569,05/18/2022 09:01:40,0.1869,11.9142,38.84,0.7376,11.7273
570,05/18/2022 09:16:40,0.1881,11.9145,39.02,0.7404,11.7264
571,05/18/2022 09:31:40,0.1885,11.9152,39.40,0.7413,11.7267
572,05/18/2022 09:46:40,0.1883,11.9144,39.78,0.7409,11.7262
573,05/18/2022 10:01:40,0.1900,11.9151,40.15,0.7448,11.7251
574,05/18/2022 10:16:40,0.1870,11.9117,40.71,0.7380,11.7247
575,05/18/2022 10:31:40,0.1919,11.9153,41.46,0.7492,11.7234
576,05/18/2022 10:46:40,0.1881,11.9115,42.20,0.7405,11.7234
577,05/18/2022 11:01:40,0.1890,11.9107,42.93,0.7426,11.7217
578,05/18/2022 11:16:40,0.1909,11.9146,43.85,0.7469,11.7237
579,05/18/2022 11:31:40,0.1888,11.9108,44.58,0.7421,11.7219
580,05/18/2022 11:46:40,0.1886,11.9102,45.49,0.7416,11.7217
581,05/18/2022 12:01:40,0.1907,11.9112,46.39,0.7464,11.7205
582,05/18/2022 12:16:40,0.1904,11.9103,47.11,0.7458,11.7199
583,05/18/2022 12:31:40,0.1930,11.9090,48.00,0.7519,11.7160
584,05/18/2022 12:46:40,0.1927,11.9062,48.89,0.7512,11.7135
585,05/18/2022 13:01:40,0.1932,11.9031,49.96,0.7523,11.7099
586,05/18/2022 13:16:40,0.1957,11.9040,50.84,0.7581,11.7083
587,05/18/2022 13:31:40,0.1930,11.9012,51.72,0.7521,11.7082
588,05/18/2022 13:46:40,0.1953,11.9036,52.60,0.7573,11.7083
589,05/18/2022 14:01:40,0.1949,11.8986,53.48,0.7565,11.7037
590,05/18/2022 14:16:40,0.1916,11.8911,54.17,0.7489,11.6995
591,05/18/2022 14:31:40,0.1944,11.8917,54.87,0.7552,11.6973
592,05/18/2022 14:46:40,0.1943,11.8904,55.39,0.7551,11.6961
593,05/18/2022 15:01:40,0.1980,11.8907,55.91,0.7637,11.6927
594,05/18/2022 15:16:40,0.1970,11.8877,56.26,0.7614,11.6906
595,05/18/2022 15:31:40,0.2016,11.8895,56.43,0.7719,11.6879
596,05/18/2022 15:46:40,0.2024,11.8949,56.60,0.7739,11.6925
597,05/18/2022 16:01:40,0.2014,11.8916,56.78,0.7715,11.6902
598,05/18/2022 16:16:40,0.1998,11.8886,56.78,0.7677,11.6889
599,05/18/2022 16:31:40,0.1990,11.8872,56.78,0.7660,11.6882
600,05/18/2022 16:46:40,0.1972,11.8842,56.78,0.7619,11.6870
601,05/18/2022 17:01:40,0.2006,11.8861,56.60,0.7696,11.6855
602,05/18/2022 17:16:40,0.1962,11.8850,56.43,0.7594,11.6889
603,05/18/2022 17:31:40,0.1947,11.8877,56.26,0.7561,11.6929
604,05/18/2022 17:46:40,0.1954,11.8851,56.09,0.7576,11.6898
605,05/18/2022 18:01:40,0.1948,11.8855,55.91,0.7562,11.6908
606,05/18/2022 18:16:40,0.1982,11.8886,55.56,0.7641,11.6903
607,05/18/2022 18:31:40,0.1945,11.8838,55.39,0.7555,11.6893
608,05/18/2022 18:46:40,0.1947,11.8832,55.04,0.7560,11.6884
609,05/18/2022 19:01:40,0.1949,11.8825,54.70,0.7565,11.6876
610,05/18/2022 19:16:40,0.1956,11.8833,54.35,0.7581,11.6877
611,05/18/2022 19:31:40,0.1939,11.8805,54.00,0.7541,11.6866
612,05/18/2022 19:46:40,0.1959,11.8805,53.65,0.7586,11.6847
613,05/18/2022 20:01:40,0.1960,11.8832,53.13,0.7588,11.6873
614,05/18/2022 20:16:40,0.1952,11.8833,52.78,0.7570,11.6882
615,05/18/2022 20:31:40,0.1964,11.8823,52.25,0.7597,11.6860
616,05/18/2022 20:46:40,0.1936,11.8765,51.90,0.7533,11.6829
617,05/18/2022 21:01:40,0.1958,11.8818,51.55,0.7584,11.6860
618,05/18/2022 21:16:40,0.1930,11.8786,51.02,0.7520,11.6855
619,05/18/2022 21:31:40,0.1945,11.8845,50.67,0.7554,11.6900
620,05/18/2022 21:46:40,0.1951,11.8858,50.14,0.7568,11.6906
621,05/18/2022 22:01:40,0.1930,11.8829,49.78,0.7519,11.6899
622,05/18/2022 22:16:40,0.1934,11.8830,49.43,0.7527,11.6896
623,05/18/2022 22:31:40,0.1927,11.8816,49.07,0.7512,11.6889
624,05/18/2022 22:46:40,0.1926,11.8802,48.72,0.7510,11.6876
625,05/18/2022 23:01:40,0.1945,11.8780,48.36,0.7554,11.6835
626,05/18/2022 23:16:40,0.1936,11.8770,48.18,0.7533,11.6834
627,05/18/2022 23:31:40,0.1928,11.8741,47.82,0.7513,11.6813
628,05/18/2022 23:46:40,0.1949,11.8760,47.65,0.7563,11.6810
629,05/19/2022 00:01:40,0.1946,11.8797,47.29,0.7556,11.6851
630,05/19/2022 00:16:40,0.1971,11.8823,47.11,0.7613,11.6853
631,05/19/2022 00:31:40,0.1960,11.8802,46.75,0.7587,11.6842
632,05/19/2022 00:46:40,0.1963,11.8740,46.57,0.7594,11.6777
633,05/19/2022 01:01:40,0.1978,11.8722,46.39,0.7629,11.6744
634,05/19/2022 01:16:40,0.1974,11.8708,46.03,0.7620,11.6734
635,05/19/2022 01:31:40,0.1945,11.8638,45.85,0.7554,11.6693
636,05/19/2022 01:46:40,0.1952,11.8606,45.67,0.7568,11.6654
637,05/19/2022 02:01:40,0.1966,11.8595,45.49,0.7601,11.6629
638,05/19/2022 02:16:40,0.1925,11.8525,45.31,0.7507,11.6600
639,05/19/2022 02:31:40,0.1936,11.8522,45.12,0.7533,11.6586
640,05/19/2022 02:46:40,0.1930,11.8508,44.76,0.7517,11.6578
641,05/19/2022 03:01:40,0.1948,11.8490,44.58,0.7559,11.6542
642,05/19/2022 03:16:40,0.1980,11.8545,44.40,0.7634,11.6565
643,05/19/2022 03:31:40,0.1951,11.8483,44.22,0.7567,11.6532
644,05/19/2022 03:46:40,0.1938,11.8414,44.03,0.7537,11.6475
645,05/19/2022 04:01:40,0.1966,11.8433,43.85,0.7601,11.6467
646,05/19/2022 04:16:40,0.1930,11.8359,43.85,0.7518,11.6429
647,05/19/2022 04:31:40,0.1949,11.8319,43.67,0.7563,11.6370
648,05/19/2022 04:46:40,0.1948,11.8279,43.48,0.7560,11.6330
649,05/19/2022 05:01:40,0.1979,11.8298,43.30,0.7630,11.6319
650,05/19/2022 05:16:40,0.1965,11.8272,43.12,0.7598,11.6307
651,05/19/2022 05:31:40,0.1981,11.8287,43.12,0.7636,11.6306
652,05/19/2022 05:46:40,0.1950,11.8261,42.93,0.7564,11.6312
653,05/19/2022 06:01:40,0.1963,11.8302,42.75,0.7594,11.6339
654,05/19/2022 06:16:40,0.1978,11.8262,42.57,0.7629,11.6284
655,05/19/2022 06:31:40,0.1949,11.8225,42.57,0.7561,11.6277
656,05/19/2022 06:46:40,0.1952,11.8185,42.38,0.7568,11.6233
657,05/19/2022 07:01:40,0.1973,11.8229,42.38,0.7617,11.6256
658,05/19/2022 07:16:40,0.1965,11.8292,42.20,0.7597,11.6328
659,05/19/2022 07:31:40,0.1941,11.8285,42.20,0.7544,11.6343
660,05/19/2022 07:46:40,0.1934,11.8299,42.20,0.7527,11.6365
661,05/19/2022 08:01:40,0.1995,11.8314,42.20,0.7668,11.6319
662,05/19/2022 08:16:40,0.1954,11.8343,42.20,0.7572,11.6390
663,05/19/2022 08:31:40,0.1921,11.8285,42.20,0.7497,11.6364
664,05/19/2022 08:46:40,0.1961,11.8295,42.38,0.7589,11.6335
665,05/19/2022 09:01:40,0.1968,11.8288,42.38,0.7605,11.6320
666,05/19/2022 09:16:40,0.1940,11.8262,42.57,0.7542,11.6322
667,05/19/2022 09:31:40,0.1941,11.8251,42.75,0.7542,11.6310
668,05/19/2022 09:46:40,0.1953,11.8247,42.93,0.7570,11.6294
669,05/19/2022 10:01:40,0.1975,11.8250,43.12,0.7621,11.6275
670,05/19/2022 10:16:40,0.1965,11.8205,43.48,0.7598,11.6241
671,05/19/2022 10:31:40,0.1994,11.8230,44.03,0.7665,11.6236
672,05/19/2022 10:46:40,0.1953,11.8178,44.40,0.7572,11.6225
673,05/19/2022 11:01:40,0.1944,11.8166,44.94,0.7551,11.6222
674,05/19/2022 11:16:40,0.1954,11.8154,45.49,0.7573,11.6200
675,05/19/2022 11:31:40,0.1970,11.8112,46.03,0.7612,11.6142
676,05/19/2022 11:46:40,0.1999,11.8122,46.57,0.7678,11.6123
677,05/19/2022 12:01:40,0.1938,11.8037,47.11,0.7537,11.6098
678,05/19/2022 12:16:40,0.1942,11.8002,47.65,0.7546,11.6061
679,05/19/2022 12:31:40,0.1973,11.7990,48.18,0.7618,11.6017
680,05/19/2022 12:46:40,0.1964,11.7974,48.89,0.7597,11.6010
681,05/19/2022 13:01:40,0.1970,11.7991,49.43,0.7610,11.6021
682,05/19/2022 13:16:40,0.2002,11.8026,50.14,0.7685,11.6024
683,05/19/2022 13:31:40,0.1926,11.7933,50.67,0.7510,11.6007
684,05/19/2022 13:46:40,0.1965,11.7980,51.20,0.7601,11.6014
685,05/19/2022 14:01:40,0.1964,11.7949,51.55,0.7598,11.5985
686,05/19/2022 14:16:40,0.1974,11.7871,52.07,0.7622,11.5897
687,05/19/2022 14:31:40,0.1998,11.7958,52.43,0.7676,11.5961
688,05/19/2022 14:46:40,0.1933,11.7903,52.60,0.7528,11.5969
689,05/19/2022 15:01:40,0.1983,11.7880,52.95,0.7642,11.5897
690,05/19/2022 15:16:40,0.1984,11.7898,53.13,0.7644,11.5914
691,05/19/2022 15:31:40,0.1979,11.7890,53.13,0.7633,11.5911
692,05/19/2022 15:46:40,0.1978,11.7883,53.13,0.7630,11.5905
693,05/19/2022 16:01:40,0.1952,11.7854,53.13,0.7572,11.5901
694,05/19/2022 16:16:40,0.1993,11.7872,52.95,0.7666,11.5879
695,05/19/2022 16:31:40,0.1981,11.7850,52.95,0.7638,11.5869
696,05/19/2022 16:46:40,0.1985,11.7854,52.78,0.7647,11.5869
697,05/19/2022 17:01:40,0.1980,11.7829,52.60,0.7636,11.5849
698,05/19/2022 17:16:40,0.1980,11.7830,52.25,0.7634,11.5850
699,05/19/2022 17:31:40,0.1953,11.7823,51.90,0.7572,11.5871
700,05/19/2022 17:46:40,0.1976,11.7861,51.55,0.7626,11.5885
701,05/19/2022 18:01:40,0.1991,11.7862,51.20,0.7661,11.5871
702,05/19/2022 18:16:40,0.1989,11.7889,50.67,0.7656,11.5900
703,05/19/2022 18:31:40,0.1967,11.7890,50.31,0.7604,11.5923
704,05/19/2022 18:46:40,0.1994,11.7924,49.78,0.7667,11.5930
705,05/19/2022 19:01:40,0.1994,11.7940,49.07,0.7667,11.5946
706,05/19/2022 19:16:40,0.1995,11.7953,48.54,0.7669,11.5958
707,05/19/2022 19:31:40,0.1996,11.7979,48.00,0.7670,11.5984
708,05/19/2022 19:46:40,0.1999,11.7999,47.47,0.7678,11.6000
709,05/19/2022 20:01:40,0.1987,11.8004,46.93,0.7649,11.6017
710,05/19/2022 20:16:40,0.1970,11.8001,46.39,0.7610,11.6032
